stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
524,ABJACKOB,ABERCORN & JACKSON SB,E JACKSON BLVD & ABERCORN ST,32.017136,-81.112236,,,,,,0
526,ABESDOB,ABERCORN & SAVANNAH DODGE,,32.012756,-81.113691,,,,,,0
527,ABEREIS,ABERCORN & EISENHOWER SB,,32.009964,-81.114636,,,,,,0
529,OGLSEOB,OGLETHORPE MALL & SEARS AUTO CENTER,,32.000592,-81.119692,,,,,,0
530,ABHAVOB,ABERCORN & HAVERTY'S SB,ABERCORN ST & ABERCORN ST,32.00331,-81.123139,,,,,,0
531,ABEOGOB,ABERCORN & FAIRMONT SB,,32.002366,-81.12518,,,,,,0
533,ABCHRYOB,ABERCORN & CHRYSLER JEEP DODGE SB,UNNAMED & ABERCORN ST,31.99847,-81.127708,,,,,,0
534,ABLEWOB,ABERCORN & LEWIS SB,ABERCORN ST & LEWIS DR,31.993963,-81.129268,,,,,,0
535,ABTVOB,ABERCORN & TELEVISION SB,TELEVISION CIR & ABERCORN ST,31.991638,-81.130075,,,,,,0
537,ABWILOB,ABERCORN & WILSHIRE SB,WILSHIRE BLVD & ABERCORN EXT,31.983666,-81.132822,,,,,,0
538,ABEPOOB,ABERCORN & POST OFFICE SB,ABERCORN EXT & AMSTERDAM CIR,31.981646,-81.133703,,,,,,0
541,ABDEEROB,ABERCORN & DEERFIELD SB,ABERCORN ST & ABERCORN EXT,31.980141,-81.143471,,,,,,0
542,ABLARGOB,ABERCORN & LARGO SB,ABERCORN ST & LARGO DR,31.981592,-81.148501,,,,,,0
543,ABPIZOB,ABERCORN & PIZZA HUT SB,ABERCORN ST & LARGO DR,31.982192,-81.150479,,,,,,0
545,MERWIL,MERCY & WILLIS NB,,31.984049,-81.152543,,,,,,0
546,ABMERCOB,ABERCORN & MERCY SB,ABERCORN ST & MERCY BLVD,31.982935,-81.15301,,,,,,0
548,ABARTS,ABERCORN & ARTS SB,,31.982642,-81.161259,,,,,,0
555,APAMSB,APACHE & MALL ENTRANCE SB,,31.982735,-81.168499,,,,,,0
556,ABARMCIB,ABERCORN & ARMSTRONG CENTER NB,,31.980788,-81.167816,,,,,,0
559,ABSTAP,ABERCORN & STAPLES NB,,31.982362,-81.151702,,,,,,0
560,ABLARIB,ABERCORN & LARGO NB,RAMP & LARGO DR,31.981305,-81.148331,,,,,,0
561,ABDRFIB,ABERCORN & DEERFIELD NB,RAMP & LARGO DR,31.979989,-81.143865,,,,,,0
563,ABEETIB,ABERCORN & EDGEWATER TERRACE NB,ABERCORN EXT & ZUBLEY ST,31.979446,-81.136285,,,,,,0
564,ABWILIB,ABERCORN & WILSHIRE NB,,31.983415,-81.132716,,,,,,0
566,ABTVIB,ABERCORN & TELEVISION NB,,31.991324,-81.129947,,,,,,0
567,ABLEWIB,ABERCORN & LEWIS NB,ABERCORN EXT & UNNAMED,31.994825,-81.128769,,,,,,0
568,ABMCRIB,ABERCORN & MONTGOMERY CROSS NB,GA-204-SPUR & ABERCORN ST,31.999215,-81.127209,,,,,,0
569,ABFRMTIB,ABERCORN & FAIRMONT NB,ABERCORN ST & ABERCORN EXT,32.00101,-81.126338,,,,,,0
571,ABWBLIB,ABERCORN & WHITE BLUFF NB,,32.003517,-81.1213,,,,,,0
572,MABKROIB,MALL BOULEVARD & KROGER WB,MALL BLVD & UNNAMED ST,32.003655,-81.11292,,,,,,0
573,MABABIB,MALL BLVD & ABERCORN WB,,32.004821,-81.114335,,,,,,0
574,ABECHIB,ABERCORN & ECHOLS NB,,32.007639,-81.115283,,,,,,0
576,ABSTPHIB,ABERCORN & STEHPHENSON NB,,32.013456,-81.113234,,,,,,0
578,ABJANOB,ABERCORN & JANET SB,JANET DR & GA-204,32.023348,-81.110176,,,,,,0
579,ABELEEIB,ABERCORN & LEE NB,,32.01938,-81.11128,,,,,,0
580,ABEHSIB,ABERCORN & HOMEWOOD SUITES NB,,32.021579,-81.110568,,,,,,0
581,AB12OK,ABERCORN & TWELVE OAKS,GA-204 & JANET DR,32.023689,-81.109835,,,,,,0
582,ABEBUIB,ABERCORN & BUCKINGHAM,,32.025726,-81.108986,,,,,,0
584,ABBRAIB,ABERCORN & BRANDYWINE NB,,32.029075,-81.107743,,,,,,0
586,AB65IB,ABERCORN & 65th NB,,32.034164,-81.105904,,,,,,0
587,AB62IB,ABERCORN & 62nd NB,E 62ND ST & HABERSHAM ST,32.036444,-81.105065,,,,,,0
589,ABECOIB,ABERCORN & COLUMBUS NB,COLUMBUS DR & GA-204,32.039154,-81.104077,,,,,,0
590,AB56IB,ABERCORN & 56th NB,E 56th ST & HABERSHAM ST,32.04191,-81.103078,,,,,,0
591,AB54IB,ABERCORN & 54th NB,GA-204 & E 55TH ST,32.043615,-81.102472,,,,,,0
592,AB51IB,ABERCORN & 51st NB,GA-204 & E 53RD ST,32.045114,-81.101941,,,,,,0
593,AB49IB,ABERCORN & 49th NB,GA-204 & E 50TH ST,32.047376,-81.101144,,,,,,0
594,ABWASIB,ABERCORN & WASHINGTON NB,GA-204 & WASHINGTON AVE,32.048749,-81.100665,,,,,,0
596,ABEVIIB,ABERCORN & VICTORY NB,GA-204 & E 44TH ST,32.051873,-81.099528,,,,,,0
598,AB39IB,ABERCORN & 39th NB,STATE RT 204 & E 40TH ST,32.054853,-81.098401,,,,,,0
599,AB37IB,ABERCORN & 37th NB,ABERCORN ST & E 38TH ST,32.056441,-81.09787,,,,,,0
600,AB35IB,ABERCORN & 35th NB,ABERCORN ST & E 36TH ST,32.057788,-81.097402,,,,,,0
602,ABADNIB,ABERCORN & ANDERSON NB,ABERCORN ST & E ANDERSON ST,32.061871,-81.095903,,,,,,0
603,ABPARKIB,ABERCORN & PARK NB,ABERCORN ST & E PARK LN,32.064223,-81.09502,,,,,,0
604,ABBOLIB,ABERCORN & BOLTON NB,ABERCORN ST & E BOLTON ST,32.065856,-81.094371,,,,,,0
605,ABEHAIB,ABERCORN & HALL NB,E HALL ST & ABERCORN ST,32.067625,-81.093712,,,,,,0
606,ABHUNIB,ABERCORN & HUNTINGDON NB,E HUNTINGDON ST & LINCOLN ST,32.068621,-81.093308,,,,,,0
608,ABEWNIB,ABERCORN & WAYNE NB,E WAYNE ST & ABERCORN ST,32.070667,-81.092138,,,,,,0
609,ABJONIB,ABERCORN & JONES NB,ABERCORN ST & E JONES ST,32.071861,-81.092127,,,,,,0
610,ABMACIB,ABERCORN & MACON NB,ABERCORN ST & E MACON ST,32.072821,-81.09134,,,,,,0
611,ABLIBIB,ABERCORN & LIBERTY NB,E LIBERTY & LINCOLN ST,32.074087,-81.091266,,,,,,0
613,STJOE,ST JOSEPHS HOSPITAL MAIN ENTRANCE,,31.98596,-81.154002,,,,,,0
614,PHIWIN,PHILLIPS-WINTERS APTS,,31.98882,-81.168964,,,,,,0
617,CANDHOSP,CANDLER HOSPITAL,,32.028224,-81.100488,,,,,,0
619,WHEWAOB,WHEATON &  WATERS EB,,32.064566,-81.07894,,,,,,0
620,GWIPEB,GWINNETT & PENNSYLVANIA EB,E GWINNETT ST & PENNSYLVANIA AVE,32.057763,-81.061765,,,,,,0
622,GRERIV,GREGORY & RIVERVIEW EB,,32.062993,-81.045323,,,,,,0
625,ISLTCL,ISLAND TOWNE CENTRE,,32.042802,-81.007445,,,,,,0
626,OATISLWB,ISLANDS EXP & BARLEY WB,ISLANDS EXPY & ESTUS DR,32.047084,-81.007675,,,,,,0
627,GRIVSB,GREGORY & RIVERVIEW SB,,32.0631,-81.04493,,,,,,0
628,PEG,PENNSYLVANIA & GWINNETT SB,PENNSYLVANIA AVE & E CRESCENT DR,32.057808,-81.061691,,,,,,0
629,WHEWIB,WHEATON & WATERS WB,,32.064817,-81.079057,,,,,,0
631,OGLABEB,OGLETHORPE & ABERCORN EB,,32.07616,-81.090298,,,,,,0
633,OGLPROB,OGLETHORPE & PRICE EB,E OGLETHORPE AVE & HOUSTON ST,32.075379,-81.087307,,,,,,0
634,OGLEBOB,OGLETHORPE & E BROAD EB,,32.075003,-81.085785,,,,,,0
635,LIBEBOB,LIBERTY & E BROAD EB,E LIBERTY & E BROAD ST,32.072696,-81.086125,,,,,,0
636,LIBRA,LIBERTY & RANDOLPH EB,,32.072364,-81.084741,,,,,,0
637,WHEA@FAD,WHEATON @ FAMILY DOLLAR,,32.071306,-81.083262,,,,,,0
638,WHEHIOB,WHEATON & HITCH EB,,32.070435,-81.082687,,,,,,0
640,WHEHA,WHEATON & HARMON EB,,32.067124,-81.080548,,,,,,0
641,WHEBC,WHEATON & BLACKSHEAR COMM CTR EB,,32.065392,-81.079419,,,,,,0
642,WHELOB,WHEATON & LIVE OAK EB,,32.063041,-81.077887,,,,,,0
643,WHECEOB,WHEATON & CEDAR EB,,32.062188,-81.076535,,,,,,0
644,WHEAS,WHEATON & ASH EB,,32.061694,-81.074652,,,,,,0
646,GWISKOB,GWINNETT & SKIDAWAY EB,E GWINNETT ST & SKIDAWAY RD,32.060151,-81.069193,,,,,,0
647,GWIGOOB,GWINNETT & GOEBEL EB,,32.059576,-81.067501,,,,,,0
648,GWIFOOB,GWINNETT & FOREST EB,,32.058948,-81.065819,,,,,,0
650,GWIEP,GWINNETT & WYOMING EB,GWINNETT ST & WYOMING AVE,32.057431,-81.060371,,,,,,0
651,GWITR,GWINNETT & TREAT EB,,32.056847,-81.057988,,,,,,0
653,TREMI,TREAT & MISSISSIPPI SB,,32.054281,-81.058499,,,,,,0
655,MISGE,MISSISSIPPI & GEORGIA EB,,32.05376,-81.056552,,,,,,0
656,GEOFL,GEORGIA & FLORIDA SB,,32.052602,-81.056627,,,,,,0
657,GEONY,GEORGIA & NEW YORK SB,,32.051579,-81.05685,,,,,,0
660,GEOTN,GEORGIA & TENNESSEE SB,,32.04956,-81.057319,,,,,,0
663,BONSI,BONATURE & SIEM WB,,32.046976,-81.060554,,,,,,0
665,36SK,36th & SKIDAWAY WB,,32.047927,-81.064277,,,,,,0
666,PENTE,PENNSYLVANIA & TENNESSEE NB,,32.05088,-81.064011,,,,,,0
667,PENAL,PENNSYLVANIA & ALABAMA NB,,32.052172,-81.063585,,,,,,0
668,PENLO,PENNSYLVANIA & LOUISIANA NB,,32.054138,-81.062894,,,,,,0
669,PENKI,PENNSYLVANIA & KINZIE NB,PENNSYLVANIA AVE & KINZIE AVE,32.05552,-81.062415,,,,,,0
670,PENSGW,PENNSYLVANIA & GWINNETT NB,,32.057539,-81.061744,,,,,,0
671,PENEDGOB,PENNSYLVANIA & EDGELAWN NB,EDGELAWN CIR & PENNSYLVANIA AVE,32.060599,-81.060637,,,,,,0
672,PENELOB,PENNSYLVANIA & ELGIN NB,,32.06225,-81.059998,,,,,,0
673,PENDUOB,PENNSYLVANIA & DUVAL NB,,32.063525,-81.05954,,,,,,0
674,CAPPEOB,CAPITAL & PENNSYLVANIA EB,,32.064889,-81.058519,,,,,,0
675,CAPNEOB,CAPITAL & NEVADA EB,,32.064476,-81.056944,,,,,,0
676,CAPOROB,CAPITAL & OREGON EB,,32.063757,-81.05423,,,,,,0
677,CAPPROB,CAPITAL & PRESIDENTIAL PLAZA EB,CAPITOL ST,32.063129,-81.051868,,,,,,0
678,CAPPR2OB,CAPITAL & GREGORY NB,CAPITOL ST,32.063855,-81.050782,,,,,,0
679,GREESOB,GREGORY & ESTUS EB,,32.063693,-81.047164,,,,,,0
680,RIVCBOB,RIVERVIEW & CAUSTON BLUFF NB,,32.064761,-81.045152,,,,,,0
681,RIVIEOB,RIVERVIEW & ISLANDS EXP NB,,32.066259,-81.044418,,,,,,0
682,IEXRPOB,ISLANDS EXP & RUN POINT EB,ISLANDS EXPY & RIVERVIEW DR,32.065684,-81.041119,,,,,,0
683,ISEXBOB,ISLANDS EXP & JOHN WESLEY EB,,32.065154,-81.038437,,,,,,0
684,ISLFSOB,ISLANDS EXP & WOODHULL EB,,32.063824,-81.033553,,,,,,0
685,ISLEPOB,ISLANDS EXP & BARLEY EB,ISLANDS EXPY & BARLEY RD,32.052607,-81.014396,,,,,,0
687,WHIMPE,WHITEMARSH ISL & MARSHPOINT ELEM SB,,32.039752,-81.0085,,,,,,0
689,IEXEPIB,ISLANDS EXP & E PINES WB,,32.055354,-81.017288,,,,,,0
690,IEXFSIB,ISLANDS EXP & FRANK SPENCE WB,ISLANDS EXPY & BILLY SASSER RD,32.058201,-81.021478,,,,,,0
691,IEXCBIB,ISLANDS EXP & CAUSTON HARBOR WB,ISLANDS EXPY & BILLY SASSER RD,32.063635,-81.032659,,,,,,0
692,IEXRPIB,ISLANDS EXP & ELBA ISLAND WB,,32.065729,-81.040395,,,,,,0
693,RIVIEIB,RIVERVIEW & ISLANDS EXP SB,,32.066143,-81.044545,,,,,,0
695,GREESIB,GREGORY & ESTUS WB,GREGORY ST & ESTUS DR,32.063648,-81.046887,,,,,,0
696,RIVCAIB,RIVERVIEW & CAPITAL WB,GREGORY ST & CAPITOL ST,32.06434,-81.050452,,,,,,0
697,CPPP2IB,CAPITAL & GREGORY SB,,32.063676,-81.050931,,,,,,0
698,CPPP1IB,CAPITAL & PRESIDENTIAL PLAZA WB,,32.063192,-81.052017,,,,,,0
699,CAPORIB,CAPITAL & OREGON WB,,32.063829,-81.054368,,,,,,0
700,CAPNVIB,CAPITAL & NEVADA WB,,32.064413,-81.056561,,,,,,0
701,CAPPENIB,CAPITAL & PENNSYLVANIA WB,CAPITOL ST & PENNSYLVANIA AVE,32.06496,-81.058668,,,,,,0
702,PENDUIB,PENNSYLVANIA & DUVAL SB,,32.063857,-81.059455,,,,,,0
703,PENELIB,PENNSYLVANIA & ELGIN SB,,32.062627,-81.059902,,,,,,0
705,PENCRIB,PENNSYLVANIA & CRESCENT SB,,32.059747,-81.060978,,,,,,0
706,GWIVIIB,GWINNETT & VINSON WB,,32.057988,-81.062755,,,,,,0
709,GWIGOIB,GWINNETT & GOEBEL WB,E GWINNETT ST & LAWTON AVE,32.059478,-81.067064,,,,,,0
710,GWI2SKIB,GWINNETT & SKIDAWAY WB,,32.060241,-81.069384,,,,,,0
711,WHEWAIB,WHEATON & BEE WB,,32.0613,-81.072555,,,,,,0
712,WHEHEIB,WHEATON & HELMKEN WB,,32.06165,-81.074268,,,,,,0
713,WHECEIB,WHEATON & CEDAR WB,,32.06208,-81.076216,,,,,,0
714,WHELOIB,WHEATON & LIVE OAK WB,,32.062852,-81.077578,,,,,,0
715,WHEEDIB,WHEATON & EDINBURGH WB,,32.066253,-81.079983,,,,,,0
716,WHEHAIB,WHEATON & HARMON WB,,32.067052,-81.080494,,,,,,0
718,WHEHIIB,WHEATON & HITCH WB,,32.069627,-81.082187,,,,,,0
719,WHEFD,WHEATON & FAMILY DOLLAR WB,,32.070309,-81.082602,,,,,,0
721,LIBEBIB,LIBERTY & E BROAD WB,E LIBERTY & E BROAD ST,32.072822,-81.085923,,,,,,0
722,EBPERIB,E BROAD & PERRY NB,,32.073603,-81.085987,,,,,,0
723,OGLPRIB,OGLETHORPE & PRICE WB,,32.075586,-81.087275,,,,,,0
726,OGLABWB,OGLETHORPE & ABERCORN WB,,32.076366,-81.090266,,,,,,0
728,ABANDOB,ABERCORN & ANDERSON SB,E ANDERSON ST & DRAYTON ST,32.061871,-81.095935,,,,,,0
730,DERWEB,DERENNE & WATERS EB,,32.024501,-81.094955,,,,,,0
732,SKIBB,SKIDAWAY & BONA BELLA NB,,32.012835,-81.078234,,,,,,0
733,DERWAWB,DERENNE & WATERS WB,,32.024339,-81.094349,,,,,,0
735,DERLA,DERENNE & LAROCHE EB,,32.01717,-81.066929,,,,,,0
736,ABEOLOB,ABERCORN & OGLETHORPE SB,E OGLETHORPE AVE & FLOYD ST,32.076276,-81.090532,,,,,,0
738,40THAOB,40th & ABERCORN EB,CSX TRANSPORTATION & E 40TH ST,32.054189,-81.098433,,,,,,0
739,40THHOB,40th & HABERSHAM EB,E 40TH ST & HABERSHAM ST,32.05366,-81.096581,,,,,,0
741,40THEOB,40th & E BROAD EB,E 40TH ST & E BROAD ST,32.052879,-81.093708,,,,,,0
742,40THROB,40th & REYNOLDS EB,E 40TH ST & E BROAD ST,32.052592,-81.092665,,,,,,0
743,REY41OB,REYNOLDS & 41st SB,,32.051569,-81.092973,,,,,,0
744,REYVIOB,REYNOLDS & VICTORY SB,,32.050582,-81.093356,,,,,,0
745,REY45OB,REYNOLDS & 45th SB,,32.048957,-81.093941,,,,,,0
746,REYWAOB,REYNOLDS & WASHINGTON SB,,32.047764,-81.094366,,,,,,0
747,REY49OB,REYNOLDS & 49th SB,,32.046004,-81.095004,,,,,,0
748,REY51OB,REYNOLDS & 51st SB,,32.044452,-81.095568,,,,,,0
749,REY53OB,REYNOLDS & 53rd SB,,32.042989,-81.096099,,,,,,0
750,REY55OB,REYNOLDS & 55th SB,,32.041463,-81.096652,,,,,,0
